5	Lesson:	Files:				Reviewed, status:	Notes:	Keywords:
		https://www.engageny.org/file/45046/download/math-g6-m5-topic-b-lesson-8-student.docx?token=zIO9Fwho	Grade 6 Mathematics Module 5, Topic B, Lesson 8: Student Version (253.1 KB)			MAYBE		
		https://www.engageny.org/file/45056/download/math-g6-m5-topic-b-lesson-8-teacher.docx?token=BumpsB3w	Grade 6 Mathematics Module 5, Topic B, Lesson 8: Teacher Version (1.62 MB)			MAYBE		
	https://www.engageny.org/resource/grade-6-mathematics-module-5-topic-b-lesson-9							
		https://www.engageny.org/file/45071/download/math-g6-m5-topic-b-lesson-9-student.pdf?token=XSRmrldx	Grade 6 Mathematics Module 5, Topic B, Lesson 9: Student Version (844.79 KB)			YES		
		https://www.engageny.org/file/45076/download/math-g6-m5-topic-b-lesson-9-teacher.pdf?token=xwXX2qrX	Grade 6 Mathematics Module 5, Topic B, Lesson 9: Teacher Version (1.71 MB)			YES		
		https://www.engageny.org/file/45086/download/math-g6-m5-topic-b-lesson-9-student.docx?token=7bKuR4Sh	Grade 6 Mathematics Module 5, Topic B, Lesson 9: Student Version (684.43 KB)			YES		
		https://www.engageny.org/file/45091/download/math-g6-m5-topic-b-lesson-9-teacher.docx?token=UbU12S93	Grade 6 Mathematics Module 5, Topic B, Lesson 9: Teacher Version (2.72 MB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-5-topic-b-lesson-10							
		https://www.engageny.org/file/45111/download/math-g6-m5-topic-b-lesson-10-student.pdf?token=sy1pbgPk	Grade 6 Mathematics Module 5, Topic B, Lesson 10: Student Version (497.35 KB)			MAYBE	Need to skip exploratory challenge that requires measuring objects in student's environment. The rest of the problems are good.	
		https://www.engageny.org/file/45116/download/math-g6-m5-topic-b-lesson-10-teacher.pdf?token=5ZfwVzt6	Grade 6 Mathematics Module 5, Topic B, Lesson 10: Teacher Version (949.8 KB)			MAYBE		
		https://www.engageny.org/file/45121/download/math-g6-m5-topic-b-lesson-10-student.docx?token=kYaMF6Uh	Grade 6 Mathematics Module 5, Topic B, Lesson 10: Student Version (206.26 KB)			MAYBE		
		https://www.engageny.org/file/45131/download/math-g6-m5-topic-b-lesson-10-teacher.docx?token=tE9YfjFT	Grade 6 Mathematics Module 5, Topic B, Lesson 10: Teacher Version (522.52 KB)			MAYBE		
	https://www.engageny.org/resource/grade-6-mathematics-module-5-topic-c-lesson-11							
		https://www.engageny.org/file/45151/download/math-g6-m5-topic-c-lesson-11-student.pdf?token=9BTSzGQf	Grade 6 Mathematics Module 5, Topic C, Lesson 11: Student Version (540.36 KB)			YES		
		https://www.engageny.org/file/45156/download/math-g6-m5-topic-c-lesson-11-teacher.pdf?token=ZrAh99X1	Grade 6 Mathematics Module 5, Topic C, Lesson 11: Teacher Version (1.06 MB)			YES		
		https://www.engageny.org/file/45166/download/math-g6-m5-topic-c-lesson-11-student.docx?token=eHnb_dcw	Grade 6 Mathematics Module 5, Topic C, Lesson 11: Student Version (228.88 KB)			YES		
		https://www.engageny.org/file/45171/download/math-g6-m5-topic-c-lesson-11-teacher.docx?token=V_1eLIhb	Grade 6 Mathematics Module 5, Topic C, Lesson 11: Teacher Version (460.79 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-5-topic-c-lesson-12							
		https://www.engageny.org/file/45196/download/math-g6-m5-topic-c-lesson-12-student.pdf?token=6Qzp6R9N	Grade 6 Mathematics Module 5, Topic C, Lesson 12: Student Version (439.76 KB)			YES		
		https://www.engageny.org/file/45201/download/math-g6-m5-topic-c-lesson-12-teacher.pdf?token=idObv-wE	Grade 6 Mathematics Module 5, Topic C, Lesson 12: Teacher Version (878.8 KB)			YES		
		https://www.engageny.org/file/45206/download/math-g6-m5-topic-c-lesson-12-student.docx?token=D-Hs0rjg	Grade 6 Mathematics Module 5, Topic C, Lesson 12: Student Version (220.07 KB)			YES		
		https://www.engageny.org/file/45216/download/math-g6-m5-topic-c-lesson-12-teacher.docx?token=mvTua9ek	Grade 6 Mathematics Module 5, Topic C, Lesson 12: Teacher Version (336.8 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-5-topic-c-lesson-13							
		https://www.engageny.org/file/45246/download/math-g6-m5-topic-c-lesson-13-student.pdf?token=3YNHannV	Grade 6 Mathematics Module 5, Topic C, Lesson 13: Student Version (614.92 KB)			YES		
		https://www.engageny.org/file/45251/download/math-g6-m5-topic-c-lesson-13-teacher.pdf?token=RWLiui4H	Grade 6 Mathematics Module 5, Topic C, Lesson 13: Teacher Version (864.93 KB)			YES		
		https://www.engageny.org/file/45261/download/math-g6-m5-topic-c-lesson-13-student.docx?token=de65hBN1	Grade 6 Mathematics Module 5, Topic C, Lesson 13: Student Version (216.49 KB)			YES		
		https://www.engageny.org/file/45266/download/math-g6-m5-topic-c-lesson-13-teacher.docx?token=L2_KD_z8	Grade 6 Mathematics Module 5, Topic C, Lesson 13: Teacher Version (307.55 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-5-topic-c-lesson-14							
		https://www.engageny.org/file/45286/download/math-g6-m5-topic-c-lesson-14-student.pdf?token=BHXXc3jy	Grade 6 Mathematics Module 5, Topic C, Lesson 14: Student Version (667.06 KB)			YES		
		https://www.engageny.org/file/45291/download/math-g6-m5-topic-c-lesson-14-teacher.pdf?token=OvRa26o-	Grade 6 Mathematics Module 5, Topic C, Lesson 14: Teacher Version (901.11 KB)			YES		
		https://www.engageny.org/file/45296/download/math-g6-m5-topic-c-lesson-14-student.docx?token=y8nYUW_-	Grade 6 Mathematics Module 5, Topic C, Lesson 14: Student Version (353.63 KB)			YES		
		https://www.engageny.org/file/45306/download/math-g6-m5-topic-c-lesson-14-teacher.docx?token=Ec1f87ca	Grade 6 Mathematics Module 5, Topic C, Lesson 14: Teacher Version (498.68 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-5-topic-d-lesson-15							
		https://www.engageny.org/file/45321/download/math-g6-m5-topic-d-lesson-15-student.pdf?token=nH49gyUf	Grade 6 Mathematics Module 5, Topic D, Lesson 15: Student Version (478.15 KB)			MAYBE	The first exercise would be best with a physical cut-out of the different nets shown. It could be skipped to make use of the rest of the lesson.	
		https://www.engageny.org/file/45331/download/math-g6-m5-topic-d-lesson-15-teacher.pdf?token=UIjCAzsz	Grade 6 Mathematics Module 5, Topic D, Lesson 15: Teacher Version (1.02 MB)			MAYBE		
		https://www.engageny.org/file/45336/download/math-g6-m5-topic-d-lesson-15-student.docx?token=vPRLA2uv	Grade 6 Mathematics Module 5, Topic D, Lesson 15: Student Version (396.76 KB)			MAYBE		
		https://www.engageny.org/file/45341/download/math-g6-m5-topic-d-lesson-15-teacher.docx?token=iCLol9mX	Grade 6 Mathematics Module 5, Topic D, Lesson 15: Teacher Version (910.59 KB)			MAYBE		
	https://www.engageny.org/resource/grade-6-mathematics-module-5-topic-d-lesson-16							
		https://www.engageny.org/file/45386/download/math-g6-m5-topic-d-lesson-16-student.pdf?token=_bna_eAy	Grade 6 Mathematics Module 5, Topic D, Lesson 16: Student Version (716.65 KB)			NO	Involves sketching precise images and cutting them out.	
		https://www.engageny.org/file/45391/download/math-g6-m5-topic-d-lesson-16-teacher.pdf?token=o27gm4M2	Grade 6 Mathematics Module 5, Topic D, Lesson 16: Teacher Version (1.1 MB)			NO		
		https://www.engageny.org/file/45401/download/math-g6-m5-topic-d-lesson-16-student.docx?token=ttmallMo	Grade 6 Mathematics Module 5, Topic D, Lesson 16: Student Version (325.56 KB)			NO		
		https://www.engageny.org/file/45406/download/math-g6-m5-topic-d-lesson-16-teacher.docx?token=pz_7jTBT	Grade 6 Mathematics Module 5, Topic D, Lesson 16: Teacher Version (776.96 KB)			NO		
	https://www.engageny.org/resource/grade-6-mathematics-module-5-topic-d-lesson-17							
		https://www.engageny.org/file/45426/download/math-g6-m5-topic-d-lesson-17-student.pdf?token=sAsPSBxH	Grade 6 Mathematics Module 5, Topic D, Lesson 17: Student Version (500.71 KB)			YES		
		https://www.engageny.org/file/45431/download/math-g6-m5-topic-d-lesson-17-teacher.pdf?token=bH4b5e_R	Grade 6 Mathematics Module 5, Topic D, Lesson 17: Teacher Version (1.12 MB)			YES		
		https://www.engageny.org/file/45436/download/math-g6-m5-topic-d-lesson-17-student.docx?token=sqy-AIVE	Grade 6 Mathematics Module 5, Topic D, Lesson 17: Student Version (378.87 KB)			YES		
		https://www.engageny.org/file/45446/download/math-g6-m5-topic-d-lesson-17-teacher.docx?token=U8umkCm5	Grade 6 Mathematics Module 5, Topic D, Lesson 17: Teacher Version (675.56 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-5-topic-d-lesson-18							
		https://www.engageny.org/file/45466/download/math-g6-m5-topic-d-lesson-18-student.pdf?token=Qd_x3bBX	Grade 6 Mathematics Module 5, Topic D, Lesson 18: Student Version (627.7 KB)			NO	Does not contain all the information needed in student version to complete first exercises in lesson.	
		https://www.engageny.org/file/45471/download/math-g6-m5-topic-d-lesson-18-teacher.pdf?token=2Ki0i_R2	Grade 6 Mathematics Module 5, Topic D, Lesson 18: Teacher Version (858.29 KB)			NO		
		https://www.engageny.org/file/45476/download/math-g6-m5-topic-d-lesson-18-student.docx?token=dVNDN3u6	Grade 6 Mathematics Module 5, Topic D, Lesson 18: Student Version (231.46 KB)			NO		
		https://www.engageny.org/file/45481/download/math-g6-m5-topic-d-lesson-18-teacher.docx?token=uC_zMNtF	Grade 6 Mathematics Module 5, Topic D, Lesson 18: Teacher Version (313.89 KB)			NO		
	https://www.engageny.org/resource/grade-6-mathematics-module-5-topic-d-lesson-19							
		https://www.engageny.org/file/45516/download/math-g6-m5-topic-d-lesson-19-student.pdf?token=mNLA7PVk	Grade 6 Mathematics Module 5, Topic D, Lesson 19: Student Version (456.49 KB)			YES		
		https://www.engageny.org/file/45521/download/math-g6-m5-topic-d-lesson-19-teacher.pdf?token=gN3Rf_aj	Grade 6 Mathematics Module 5, Topic D, Lesson 19: Teacher Version (876.41 KB)			YES		
		https://www.engageny.org/file/45526/download/math-g6-m5-topic-d-lesson-19-student.docx?token=2Wz6WTz9	Grade 6 Mathematics Module 5, Topic D, Lesson 19: Student Version (214.91 KB)			YES		
		https://www.engageny.org/file/45531/download/math-g6-m5-topic-d-lesson-19-teacher.docx?token=ggbyXvqs	Grade 6 Mathematics Module 5, Topic D, Lesson 19: Teacher Version (332.79 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-6-topic-lesson-1							
		https://www.engageny.org/file/45541/download/math-g6-m6-topic-a-lesson-1-student.pdf?token=MOYFJWxk	Grade 6 Mathematics Module 6, Topic A, Lesson 1: Student Version (539.66 KB)			YES		
		https://www.engageny.org/file/45546/download/math-g6-m6-topic-a-lesson-1-teacher.pdf?token=J_cFJ5VR	Grade 6 Mathematics Module 6, Topic A, Lesson 1: Teacher Version (688.69 KB)			YES		
		https://www.engageny.org/file/45551/download/math-g6-m6-topic-a-lesson-1-student.docx?token=Nh5lRUjL	Grade 6 Mathematics Module 6, Topic A, Lesson 1: Student Version (187.12 KB)			YES		
		https://www.engageny.org/file/45556/download/math-g6-m6-topic-a-lesson-1-teacher.docx?token=DjW8UMCh	Grade 6 Mathematics Module 6, Topic A, Lesson 1: Teacher Version (183.13 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-6-topic-lesson-2							
		https://www.engageny.org/file/45571/download/math-g6-m6-topic-a-lesson-2-teacher.pdf?token=YFwfnY7h	Grade 6 Mathematics Module 6, Topic A, Lesson 2: Teacher Version (809.12 KB)			MAYBE	Example 1 is missing a dot plot in the student version.	
		https://www.engageny.org/file/45581/download/math-g6-m6-topic-a-lesson-2-teacher.docx?token=Oa-EZ0jy	Grade 6 Mathematics Module 6, Topic A, Lesson 2: Teacher Version (512.04 KB)			MAYBE		
		https://www.engageny.org/file/106226/download/math-g6-m6-topic-a-lesson-2-student.pdf?token=brObwoZz	Grade 6 Mathematics Module 6, Topic A, Lesson 2: Student Version (510.86 KB)			MAYBE		
		https://www.engageny.org/file/106231/download/math-g6-m6-topic-a-lesson-2-student.docx?token=pG7fkaP_	Grade 6 Mathematics Module 6, Topic A, Lesson 2: Student Version (456.49 KB)			MAYBE		
	https://www.engageny.org/resource/grade-6-mathematics-module-6-topic-lesson-3							
		https://www.engageny.org/file/45591/download/math-g6-m6-topic-a-lesson-3-student.pdf?token=psPhOws-	Grade 6 Mathematics Module 6, Topic A, Lesson 3: Student Version (581.07 KB)			YES		
		https://www.engageny.org/file/45596/download/math-g6-m6-topic-a-lesson-3-teacher.pdf?token=EWwNNLdh	Grade 6 Mathematics Module 6, Topic A, Lesson 3: Teacher Version (833.92 KB)			YES		
		https://www.engageny.org/file/45601/download/math-g6-m6-topic-a-lesson-3-student.docx?token=7edG2kcd	Grade 6 Mathematics Module 6, Topic A, Lesson 3: Student Version (353.36 KB)			YES		
		https://www.engageny.org/file/45606/download/math-g6-m6-topic-a-lesson-3-teacher.docx?token=ZR_HbQY2	Grade 6 Mathematics Module 6, Topic A, Lesson 3: Teacher Version (399.56 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-6-topic-lesson-4							
		https://www.engageny.org/file/45616/download/math-g6-m6-topic-a-lesson-4-student.pdf?token=t5wR33x4	Grade 6 Mathematics Module 6, Topic A, Lesson 4: Student Version (753.52 KB)			YES		
		https://www.engageny.org/file/45621/download/math-g6-m6-topic-a-lesson-4-teacher.pdf?token=eRh_Gq3k	Grade 6 Mathematics Module 6, Topic A, Lesson 4: Teacher Version (1.24 MB)			YES		
		https://www.engageny.org/file/45626/download/math-g6-m6-topic-a-lesson-4-student.docx?token=4DoPICS0	Grade 6 Mathematics Module 6, Topic A, Lesson 4: Student Version (582.41 KB)			YES		
		https://www.engageny.org/file/45631/download/math-g6-m6-topic-a-lesson-4-teacher.docx?token=H7bY-HYK	Grade 6 Mathematics Module 6, Topic A, Lesson 4: Teacher Version (1.1 MB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-6-topic-lesson-5							
		https://www.engageny.org/file/45641/download/math-g6-m6-topic-a-lesson-5-student.pdf?token=6X5FZ5gF	Grade 6 Mathematics Module 6, Topic A, Lesson 5: Student Version (695.27 KB)			YES		
		https://www.engageny.org/file/45646/download/math-g6-m6-topic-a-lesson-5-teacher.pdf?token=dUdB0FC6	Grade 6 Mathematics Module 6, Topic A, Lesson 5: Teacher Version (920.24 KB)			YES		
		https://www.engageny.org/file/45651/download/math-g6-m6-topic-a-lesson-5-student.docx?token=egIkWhZM	Grade 6 Mathematics Module 6, Topic A, Lesson 5: Student Version (268.65 KB)			YES		
		https://www.engageny.org/file/45656/download/math-g6-m6-topic-a-lesson-5-teacher.docx?token=ja6f9SzG	Grade 6 Mathematics Module 6, Topic A, Lesson 5: Teacher Version (431.48 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-6-topic-b-lesson-6							
		https://www.engageny.org/file/45666/download/math-g6-m6-topic-b-lesson-6-student.pdf?token=n7_FvSyD	Grade 6 Mathematics Module 6, Topic B, Lesson 6: Student Version (585.38 KB)			MAYBE	Could be modified but lessons calls for use of snapcubes (manipulatives)	
		https://www.engageny.org/file/45671/download/math-g6-m6-topic-b-lesson-6-teacher.pdf?token=0bRvZBlC	Grade 6 Mathematics Module 6, Topic B, Lesson 6: Teacher Version (850.84 KB)			MAYBE	Problem set is fine.	
		https://www.engageny.org/file/45676/download/math-g6-m6-topic-b-lesson-6-student.docx?token=v04m4eQF	Grade 6 Mathematics Module 6, Topic B, Lesson 6: Student Version (267.06 KB)			MAYBE		
		https://www.engageny.org/file/45681/download/math-g6-m6-topic-b-lesson-6-teacher.docx?token=NfhJ5Vrd	Grade 6 Mathematics Module 6, Topic B, Lesson 6: Teacher Version (440.18 KB)			MAYBE		
	https://www.engageny.org/resource/grade-6-mathematics-module-6-topic-b-lesson-7							
		https://www.engageny.org/file/45691/download/math-g6-m6-topic-b-lesson-7-student.pdf?token=unLO0I12	Grade 6 Mathematics Module 6, Topic B, Lesson 7: Student Version (540.77 KB)			NO	First exercises use manipulatives to demonstrate balance point -- ruler and pennies. Student version does not contain all infomation needed for this 1st problem.	
		https://www.engageny.org/file/45696/download/math-g6-m6-topic-b-lesson-7-teacher.pdf?token=z_Ln9hQl	Grade 6 Mathematics Module 6, Topic B, Lesson 7: Teacher Version (899.86 KB)			NO		
		https://www.engageny.org/file/45701/download/math-g6-m6-topic-b-lesson-7-student.docx?token=3YnuAmhN	Grade 6 Mathematics Module 6, Topic B, Lesson 7: Student Version (263.79 KB)			NO		
		https://www.engageny.org/file/45706/download/math-g6-m6-topic-b-lesson-7-teacher.docx?token=yK26L7_5	Grade 6 Mathematics Module 6, Topic B, Lesson 7: Teacher Version (561.94 KB)			NO		
	https://www.engageny.org/resource/grade-6-mathematics-module-6-topic-b-lesson-8							
		https://www.engageny.org/file/45716/download/math-g6-m6-topic-b-lesson-8-student.pdf?token=cwby3XTJ	Grade 6 Mathematics Module 6, Topic B, Lesson 8: Student Version (533.18 KB)			YES		
		https://www.engageny.org/file/45721/download/math-g6-m6-topic-b-lesson-8-teacher.pdf?token=wDf3DT8Y	Grade 6 Mathematics Module 6, Topic B, Lesson 8: Teacher Version (855.37 KB)			YES		
		https://www.engageny.org/file/45726/download/math-g6-m6-topic-b-lesson-8-student.docx?token=hEl31H1d	Grade 6 Mathematics Module 6, Topic B, Lesson 8: Student Version (275.14 KB)			YES		
		https://www.engageny.org/file/45731/download/math-g6-m6-topic-b-lesson-8-teacher.docx?token=1G4zQn0p	Grade 6 Mathematics Module 6, Topic B, Lesson 8: Teacher Version (527.51 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-6-topic-b-lesson-9							
		https://www.engageny.org/file/45741/download/math-g6-m6-topic-b-lesson-9-student.pdf?token=05baveFb	Grade 6 Mathematics Module 6, Topic B, Lesson 9: Student Version (842.46 KB)			YES		
		https://www.engageny.org/file/45746/download/math-g6-m6-topic-b-lesson-9-teacher.pdf?token=pWf7eK9C	Grade 6 Mathematics Module 6, Topic B, Lesson 9: Teacher Version (937.04 KB)			YES		
		https://www.engageny.org/file/45751/download/math-g6-m6-topic-b-lesson-9-student.docx?token=tAbzFBmx	Grade 6 Mathematics Module 6, Topic B, Lesson 9: Student Version (373.04 KB)			YES		
		https://www.engageny.org/file/45756/download/math-g6-m6-topic-b-lesson-9-teacher.docx?token=YVBhhTh0	Grade 6 Mathematics Module 6, Topic B, Lesson 9: Teacher Version (442.52 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-6-topic-b-lesson-10							
		https://www.engageny.org/file/45766/download/math-g6-m6-topic-b-lesson-10-student.pdf?token=scXWzmXM	Grade 6 Mathematics Module 6, Topic B, Lesson 10: Student Version (565.47 KB)			YES		
		https://www.engageny.org/file/149211/download/math-g6-m6-topic-b-lesson-10-teacher.pdf?token=-8E6gggb	Grade 6 Mathematics Module 6, Topic B, Lesson 10: Teacher Version (905.8 KB)			YES		
		https://www.engageny.org/file/45776/download/math-g6-m6-topic-b-lesson-10-student.docx?token=xo1n7y1x	Grade 6 Mathematics Module 6, Topic B, Lesson 10: Student Version (246.14 KB)			YES		
		https://www.engageny.org/file/149216/download/math-g6-m6-topic-b-lesson-10-teacher.docx?token=DFX5nZ_C	Grade 6 Mathematics Module 6, Topic B, Lesson 10: Teacher Version (695.62 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-6-topic-b-lesson-11							
		https://www.engageny.org/file/45791/download/math-g6-m6-topic-b-lesson-11-student.pdf?token=46VtFRGA	Grade 6 Mathematics Module 6, Topic B, Lesson 11: Student Version (467.95 KB)			YES		
		https://www.engageny.org/file/45796/download/math-g6-m6-topic-b-lesson-11-teacher.pdf?token=t1GxeckW	Grade 6 Mathematics Module 6, Topic B, Lesson 11: Teacher Version (784.88 KB)			YES		
		https://www.engageny.org/file/45801/download/math-g6-m6-topic-b-lesson-11-student.docx?token=oCJ--aeM	Grade 6 Mathematics Module 6, Topic B, Lesson 11: Student Version (214.49 KB)			YES		
		https://www.engageny.org/file/45806/download/math-g6-m6-topic-b-lesson-11-teacher.docx?token=nam90P6A	Grade 6 Mathematics Module 6, Topic B, Lesson 11: Teacher Version (385.79 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-6-topic-c-lesson-12							
		https://www.engageny.org/file/45816/download/math-g6-m6-topic-c-lesson-12-student.pdf?token=h0N_Nl7b	Grade 6 Mathematics Module 6, Topic C, Lesson 12: Student Version (698.99 KB)			YES		
		https://www.engageny.org/file/45821/download/math-g6-m6-topic-c-lesson-12-teacher.pdf?token=VzBYPbJR	Grade 6 Mathematics Module 6, Topic C, Lesson 12: Teacher Version (895.48 KB)			YES		
		https://www.engageny.org/file/45826/download/math-g6-m6-topic-c-lesson-12-student.docx?token=TbHSHyB6	Grade 6 Mathematics Module 6, Topic C, Lesson 12: Student Version (279.32 KB)			YES		
		https://www.engageny.org/file/45831/download/math-g6-m6-topic-c-lesson-12-teacher.docx?token=eQvBOsuL	Grade 6 Mathematics Module 6, Topic C, Lesson 12: Teacher Version (299.44 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-6-topic-c-lesson-13							
		https://www.engageny.org/file/45841/download/math-g6-m6-topic-c-lesson-13-student.pdf?token=XqFb0igo	Grade 6 Mathematics Module 6, Topic C, Lesson 13: Student Version (639.32 KB)			YES		
		https://www.engageny.org/file/45846/download/math-g6-m6-topic-c-lesson-13-teacher.pdf?token=TL1iXjKY	Grade 6 Mathematics Module 6, Topic C, Lesson 13: Teacher Version (957.21 KB)			YES		
		https://www.engageny.org/file/45851/download/math-g6-m6-topic-c-lesson-13-student.docx?token=ukyoRtYI	Grade 6 Mathematics Module 6, Topic C, Lesson 13: Student Version (349.81 KB)			YES		
		https://www.engageny.org/file/45856/download/math-g6-m6-topic-c-lesson-13-teacher.docx?token=kRl8wo5q	Grade 6 Mathematics Module 6, Topic C, Lesson 13: Teacher Version (448.94 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-6-topic-c-lesson-14							
		https://www.engageny.org/file/45866/download/math-g6-m6-topic-c-lesson-14-student.pdf?token=CP6JOYSv	Grade 6 Mathematics Module 6, Topic C, Lesson 14: Student Version (555.6 KB)			MAYBE	Skip the first question about collecting data from the class. Also skip exercises 8-11.	
		https://www.engageny.org/file/45871/download/math-g6-m6-topic-c-lesson-14-teacher.pdf?token=3Odn-pT9	Grade 6 Mathematics Module 6, Topic C, Lesson 14: Teacher Version (853.62 KB)			MAYBE		
		https://www.engageny.org/file/45876/download/math-g6-m6-topic-c-lesson-14-student.docx?token=DDhk8w7R	Grade 6 Mathematics Module 6, Topic C, Lesson 14: Student Version (519.87 KB)			MAYBE		
		https://www.engageny.org/file/45881/download/math-g6-m6-topic-c-lesson-14-teacher.docx?token=96IsYOEt	Grade 6 Mathematics Module 6, Topic C, Lesson 14: Teacher Version (640.09 KB)			MAYBE		
	https://www.engageny.org/resource/grade-6-mathematics-module-6-topic-c-lesson-15							
		https://www.engageny.org/file/45891/download/math-g6-m6-topic-c-lesson-15-student.pdf?token=WCs9sBnv	Grade 6 Mathematics Module 6, Topic C, Lesson 15: Student Version (751.53 KB)			YES		
		https://www.engageny.org/file/45896/download/math-g6-m6-topic-c-lesson-15-teacher.pdf?token=Q9zvmK9H	Grade 6 Mathematics Module 6, Topic C, Lesson 15: Teacher Version (894.92 KB)			YES		
		https://www.engageny.org/file/45901/download/math-g6-m6-topic-c-lesson-15-student.docx?token=TTxRBpXx	Grade 6 Mathematics Module 6, Topic C, Lesson 15: Student Version (174.33 KB)			YES		
		https://www.engageny.org/file/45906/download/math-g6-m6-topic-c-lesson-15-teacher.docx?token=yASooIXO	Grade 6 Mathematics Module 6, Topic C, Lesson 15: Teacher Version (299.38 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-6-topic-c-lesson-16							
		https://www.engageny.org/file/45916/download/math-g6-m6-topic-c-lesson-16-student.pdf?token=KIxCbRhd	Grade 6 Mathematics Module 6, Topic C, Lesson 16: Student Version (678.12 KB)			YES		
		https://www.engageny.org/file/45921/download/math-g6-m6-topic-c-lesson-16-teacher.pdf?token=kWUp4Mfj	Grade 6 Mathematics Module 6, Topic C, Lesson 16: Teacher Version (849.52 KB)			YES		
		https://www.engageny.org/file/45926/download/math-g6-m6-topic-c-lesson-16-student.docx?token=SuHLAMjj	Grade 6 Mathematics Module 6, Topic C, Lesson 16: Student Version (437.48 KB)			YES		
		https://www.engageny.org/file/45931/download/math-g6-m6-topic-c-lesson-16-teacher.docx?token=3h2u5RbG	Grade 6 Mathematics Module 6, Topic C, Lesson 16: Teacher Version (472.22 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-6-topic-d-lesson-17							
		https://www.engageny.org/file/45941/download/math-g6-m6-topic-d-lesson-17-student.pdf?token=xGv3NzKf	Grade 6 Mathematics Module 6, Topic D, Lesson 17: Student Version (424.03 KB)			NO		
		https://www.engageny.org/file/45946/download/math-g6-m6-topic-d-lesson-17-teacher.pdf?token=HwTPbngo	Grade 6 Mathematics Module 6, Topic D, Lesson 17: Teacher Version (683.4 KB)			NO		
		https://www.engageny.org/file/45951/download/math-g6-m6-topic-d-lesson-17-student.docx?token=W9vuCdTX	Grade 6 Mathematics Module 6, Topic D, Lesson 17: Student Version (137.66 KB)			NO		
		https://www.engageny.org/file/45956/download/math-g6-m6-topic-d-lesson-17-teacher.docx?token=0e9_c6SE	Grade 6 Mathematics Module 6, Topic D, Lesson 17: Teacher Version (194.94 KB)			NO		
	https://www.engageny.org/resource/grade-6-mathematics-module-6-topic-d-lesson-18							
		https://www.engageny.org/file/45966/download/math-g6-m6-topic-d-lesson-18-student.pdf?token=fcwCAV4o	Grade 6 Mathematics Module 6, Topic D, Lesson 18: Student Version (844.62 KB)			YES		
		https://www.engageny.org/file/45971/download/math-g6-m6-topic-d-lesson-18-teacher.pdf?token=rEb6Cs55	Grade 6 Mathematics Module 6, Topic D, Lesson 18: Teacher Version (1.03 MB)			YES		
		https://www.engageny.org/file/45976/download/math-g6-m6-topic-d-lesson-18-student.docx?token=F3DdTTQv	Grade 6 Mathematics Module 6, Topic D, Lesson 18: Student Version (570.6 KB)			YES		
		https://www.engageny.org/file/45981/download/math-g6-m6-topic-d-lesson-18-teacher.docx?token=w0YVjwx-	Grade 6 Mathematics Module 6, Topic D, Lesson 18: Teacher Version (944.22 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-6-topic-d-lesson-19							
		https://www.engageny.org/file/45991/download/math-g6-m6-topic-d-lesson-19-student.pdf?token=nXt2glEJ	Grade 6 Mathematics Module 6, Topic D, Lesson 19: Student Version (703.66 KB)			YES		
		https://www.engageny.org/file/45996/download/math-g6-m6-topic-d-lesson-19-teacher.pdf?token=7W2ka-s6	Grade 6 Mathematics Module 6, Topic D, Lesson 19: Teacher Version (875.24 KB)			YES		
		https://www.engageny.org/file/46001/download/math-g6-m6-topic-d-lesson-19-student.docx?token=4QdO9uQO	Grade 6 Mathematics Module 6, Topic D, Lesson 19: Student Version (309.03 KB)			YES		
		https://www.engageny.org/file/46006/download/math-g6-m6-topic-d-lesson-19-teacher.docx?token=lH45pdPG	Grade 6 Mathematics Module 6, Topic D, Lesson 19: Teacher Version (317.9 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-6-topic-d-lesson-20							
		https://www.engageny.org/file/46016/download/math-g6-m6-topic-d-lesson-20-student.pdf?token=M2m4DA9k	Grade 6 Mathematics Module 6, Topic D, Lesson 20: Student Version (513.51 KB)			YES		
